dataset,model,size,variant,seed,pearson_r,rel_diff_pct,scale_ratio,seg_ari,ari_ground_a,ari_ground_b
digits,SOM_7x7_RECT_planar,7x7,RECT_planar,68,0.9741098889706259,17.926785462530987,1.17926785462531,0.3333154427254552,0.15615090322455477,0.1562366819045766
digits,SOM_7x7_RECT_planar,7x7,RECT_planar,69,0.9741098889706263,17.926785462530983,1.17926785462531,0.32335102350265355,0.15615090322455477,0.1561682984845699
digits,SOM_7x7_RECT_planar,7x7,RECT_planar,70,0.9755313847088115,17.95242413607936,1.1795242413607934,0.3659826086956522,0.1945083343462724,0.1891755976025231
digits,SOM_7x7_RECT_planar,7x7,RECT_planar,71,0.9741098889706259,17.926785462530983,1.17926785462531,0.3333154427254552,0.15615090322455477,0.1562366819045766
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,42,0.9966427794253975,20.348246861534914,1.2034824686153491,0.6496228817709864,0.19953034309806644,0.18921557444243878
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,43,0.9967621924140517,20.35141330584421,1.2035141330584422,0.6191488122962273,0.17552785041419738,0.17594634982343052
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,44,0.9967908417551152,20.354039780340305,1.203540397803403,0.6756582828336998,0.18012466181594833,0.18340904947423867
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,45,0.9967621924140515,20.35141330584421,1.203514133058442,0.6191488122962273,0.17552785041419738,0.17594634982343052
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,46,0.9981809809299725,20.46875217809068,1.204687521780907,0.5442981377568129,0.1730964230847002,0.154470805963678
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,47,0.9966670919355853,20.351356569357577,1.2035135656935756,0.6670919587891934,0.19160017972876045,0.1866148713522017
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,48,0.9966427794253975,20.348246861534918,1.2034824686153491,0.6112253893623274,0.19953034309806644,0.1801665699124421
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,49,0.9946247626635202,20.389809354323784,1.2038980935432377,0.5997606402872316,0.265343211265763,0.21129429143941444
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,50,0.9967621924140517,20.351413305844215,1.2035141330584422,0.6191488122962273,0.17552785041419738,0.17594634982343052
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,51,0.9956880698696319,20.362806701842338,1.2036280670184234,0.6437323279924599,0.21755825446790833,0.17379576631114363
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,52,0.9981667385351644,20.468332827169696,1.204683328271697,0.6635146169038264,0.1894853116230079,0.17790467283948044
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,53,0.9982575886267964,20.47055534138891,1.204705553413889,0.7711122164313056,0.1754980798667534,0.1805768538513896
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,54,0.995688069869632,20.362806701842338,1.2036280670184232,0.6811232449297971,0.21755825446790833,0.17775781439543653
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,55,0.9967621924140517,20.35141330584421,1.2035141330584422,0.6191488122962273,0.17552785041419738,0.17594634982343052
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,56,0.996651978932269,20.350386127455497,1.203503861274555,0.674591579226989,0.20479437655626262,0.19910517442904438
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,57,0.9968236901220643,20.354210358777628,1.2035421035877762,0.6879172948524661,0.18267516749334514,0.18307031097967105
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,58,0.9970392524095932,20.405529262959433,1.2040552926295942,0.7988133471231833,0.22842514414463644,0.2436847186088328
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,59,0.9981608491993461,20.471028520011338,1.2047102852001135,0.49724090360406964,0.20319981672701432,0.1587734701038784
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,60,0.9957172397315117,20.36397019184701,1.20363970191847,0.57325509573811,0.19081690238578183,0.1903773118873369
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,61,0.995781615676032,20.36771819819091,1.2036771819819094,0.696014538162677,0.19022994772804644,0.1965087454457843
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,62,0.9970392524095933,20.405529262959433,1.2040552926295942,0.7252162341982701,0.24331485378431308,0.24611630905303156
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,63,0.9968027538903569,20.355109236416254,1.2035510923641626,0.6879172948524661,0.1829970355261293,0.1837130087002556
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,64,0.9966427794253977,20.348246861534914,1.2034824686153491,0.6112253893623274,0.19953034309806644,0.1801665699124421
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,65,0.998160849199346,20.47102852001134,1.2047102852001135,0.556494823353613,0.16113138181311812,0.1587734701038784
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,66,0.9953526829074761,20.38984826599576,1.2038984826599575,0.6961097538056756,0.23457691293420763,0.17540275199042907
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,67,0.9967621924140518,20.351413305844208,1.203514133058442,0.6191488122962273,0.17552785041419738,0.17594634982343052
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,68,0.9967621924140516,20.35141330584421,1.2035141330584422,0.6191488122962273,0.17552785041419738,0.17594634982343052
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,69,0.9955803098401061,20.407646693239023,1.2040764669323902,0.6957077625570777,0.2337364351985097,0.22398608032350237
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,70,0.9968027538903568,20.355109236416254,1.2035510923641626,0.5611394452046274,0.1829970355261293,0.16708451776467373
digits,SOM_7x7_RECT_toroid,7x7,RECT_toroid,71,0.9982360137502236,20.469647643393426,1.2046964764339343,0.7711122164313056,0.17375236943457564,0.17880932532069052
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,42,0.9892153393935852,18.49622416606347,1.184962241660635,0.53795352086903,0.16456563102873195,0.1832192376075695
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,43,0.9904902840015848,18.622774760770877,1.1862277476077088,0.43125091441111923,0.18749194678063172,0.17162305815708556
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,44,0.9904902840015847,18.62277476077087,1.1862277476077083,0.4367741935483871,0.18665300702993418,0.17162305815708556
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,45,0.9931643687285648,18.59771230665556,1.1859771230665554,0.45952850207281215,0.14832938541601542,0.14036964590596898
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,46,0.9892153393935851,18.49622416606347,1.1849622416606347,0.5132716575950865,0.16456563102873195,0.16439200981574667
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,47,0.9923915149871517,18.572005008740163,1.1857200500874017,0.4958873231786596,0.1184647235211102,0.10801517208229353
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,48,0.9892153393935854,18.49622416606347,1.1849622416606347,0.5132716575950865,0.16456563102873195,0.16439200981574667
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,49,0.9931643687285645,18.597712306655545,1.185977123066555,0.4670280051695915,0.14832938541601542,0.14637048410245304
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,50,0.9941685077340785,18.570315063107493,1.1857031506310747,0.7363695432352113,0.15990481188534847,0.19173229970099132
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,51,0.989145765078999,18.496003014514116,1.1849600301451408,0.5309344536479778,0.163874852363083,0.1716886610955531
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,52,0.9884143369865144,18.562964637579757,1.1856296463757976,0.42978673025859593,0.17278794240396708,0.16273426585122877
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,53,0.9891457650789991,18.496003014514116,1.184960030145141,0.5399283840019867,0.163874852363083,0.18798440694715404
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,54,0.989145765078999,18.496003014514116,1.1849600301451408,0.5412135997170504,0.163874852363083,0.17162674821823662
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,55,0.992645633823564,18.572886469739117,1.1857288646973916,0.726732540313105,0.08069888411775844,0.12670641280486847
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,56,0.9891457650789991,18.496003014514116,1.184960030145141,0.5412135997170504,0.163874852363083,0.17162674821823662
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,57,0.9891457650789988,18.496003014514116,1.1849600301451408,0.5399283840019867,0.163874852363083,0.18798440694715404
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,58,0.9894602937051041,18.502803769129955,1.1850280376912996,0.5753557428313679,0.1619537018923261,0.1590321651900809
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,59,0.9892153393935851,18.49622416606347,1.1849622416606347,0.5132716575950865,0.16456563102873195,0.16439200981574667
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,60,0.989145765078999,18.496003014514116,1.1849600301451408,0.5309344536479778,0.163874852363083,0.1716886610955531
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,61,0.9904902840015848,18.622774760770877,1.1862277476077088,0.449271523178808,0.18935248581719125,0.17162305815708556
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,62,0.9884269775705747,18.55512074342011,1.185551207434201,0.5745387358040448,0.1836899544227457,0.17300028029737186
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,63,0.9894602937051041,18.50280376912996,1.1850280376912996,0.5753557428313679,0.1619537018923261,0.1590321651900809
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,64,0.9892153393935851,18.496224166063477,1.184962241660635,0.5132716575950865,0.16456563102873195,0.16439200981574667
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,65,0.9892153393935851,18.496224166063477,1.184962241660635,0.5132716575950865,0.16456563102873195,0.16439200981574667
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,66,0.9934070519473149,18.57221221664061,1.185722122166406,0.4971726842414771,0.15794269636640385,0.17381872463584158
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,67,0.989145765078999,18.49600301451412,1.184960030145141,0.5309344536479778,0.163874852363083,0.1716886610955531
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,68,0.9891457650789991,18.496003014514116,1.184960030145141,0.5309344536479778,0.163874852363083,0.1716886610955531
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,69,0.9892153393935854,18.49622416606347,1.1849622416606347,0.5132716575950865,0.16456563102873195,0.16439200981574667
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,70,0.9931418688639879,18.588983238069535,1.1858898323806955,0.6194978916135633,0.13080180436391797,0.13927561872895022
digits,SOM_10x10_RECT_planar,10x10,RECT_planar,71,0.9903196634193677,18.613428442380435,1.1861342844238045,0.46869757174392934,0.17557365360461888,0.18202083463307497
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,42,0.9981203657574801,20.39896825661527,1.2039896825661525,0.5419393343176017,0.149545069720516,0.16879059141622638
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,43,0.9988835363574192,20.438764091232482,1.204387640912325,0.9002943052493761,0.13775127610108306,0.14052086517773385
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,44,0.9988726697253922,20.43531377603708,1.204353137760371,0.8794823867721064,0.15160457690766263,0.14541346542513506
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,45,0.9989519778487077,20.43814756355189,1.204381475635519,0.7766909283250516,0.13798182225392766,0.13174452041646822
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,46,0.9981029018168665,20.398094359444887,1.2039809435944486,0.6108254042322088,0.1506811863060871,0.1569752596229946
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,47,0.9988727465239101,20.43712051960278,1.2043712051960278,0.7838711920990402,0.1380970157708551,0.1414114916425374
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,48,0.998905930508469,20.44480925169924,1.2044480925169925,0.883133485594591,0.15359007050945714,0.14166897273314663
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,49,0.9988839069455148,20.43993461647438,1.2043993461647438,0.680774834595266,0.13850943299066357,0.14517767332843906
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,50,0.9991439724703818,20.470725033820877,1.2047072503382088,0.6511701655356124,0.1369590739096003,0.1364920172659194
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,51,0.9989709523306504,20.464707533997466,1.204647075339975,0.875280404125885,0.1510439776586332,0.13390145112175242
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,52,0.99891713834015,20.443243086021326,1.204432430860213,0.9104759148849713,0.15003157935246736,0.1423037762294592
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,53,0.9989569065927609,20.43997600440279,1.2043997600440282,0.8738195789222073,0.13993408042423847,0.1338753799170304
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,54,0.9989404452632746,20.466436882614165,1.2046643688261416,0.8321387283236994,0.14782037859288172,0.14363917251842828
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,55,0.9989850211442857,20.442466624957998,1.20442466624958,0.6788674033149171,0.13279979727627572,0.1359701035322779
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,56,0.998922773710185,20.446330575790547,1.204463305757906,0.8942089789034086,0.15588299964694172,0.14158367179882006
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,57,0.9989152841886879,20.443776001835495,1.2044377600183551,0.8417221865396234,0.140343316880136,0.11852691956366629
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,58,0.9988874144056601,20.441785508659617,1.2044178550865958,0.7915701713756369,0.15875067447563415,0.14620333156572593
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,59,0.9988813140272287,20.43900480819976,1.2043900480819973,0.8848025262886543,0.12168906720935212,0.12878310098413684
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,60,0.9989931956239532,20.469412506674818,1.2046941250667482,0.6240022050316792,0.1481447346632462,0.15780996313944384
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,61,0.9989085387282732,20.442896705326515,1.2044289670532653,0.8072962693336344,0.15828643831869563,0.1464227133256027
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,62,0.9990176227254489,20.473258869187834,1.2047325886918783,0.6706454177037047,0.13007209141171278,0.14038028025650615
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,63,0.9988737933163563,20.437408977040754,1.204374089770408,0.7356339141233583,0.15622424937912965,0.12302622931711363
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,64,0.9988896265656887,20.440196498567758,1.2044019649856779,0.7203676459313694,0.15053864941276224,0.12220081228280716
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,65,0.9988737933163565,20.437408977040754,1.2043740897704072,0.6719328779303747,0.15918891752633085,0.12302622931711363
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,66,0.9988737933163562,20.437408977040754,1.2043740897704074,0.7561403407881949,0.1516765185687567,0.12303204166057993
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,67,0.9989117524040974,20.44437081514654,1.2044437081514656,0.7313553374501416,0.14440391045250991,0.1276790731895302
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,68,0.9989231832850286,20.446433903564216,1.2044643390356422,0.8080797958577446,0.13213270610304767,0.15105247115385195
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,69,0.9989059305084692,20.444809251699247,1.2044480925169925,0.8516303546986912,0.1563482425046429,0.14166897273314663
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,70,0.9988813140272286,20.439004808199755,1.2043900480819978,0.7893986034987611,0.14081436597165992,0.1402553634162975
digits,SOM_10x10_RECT_toroid,10x10,RECT_toroid,71,0.9990198114787899,20.473158138927914,1.2047315813892794,0.8474813750514882,0.1383753129104722,0.11249899946433153
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,42,0.9937462073665176,18.7222441294388,1.187222441294388,0.5145942006750537,0.1329644415640679,0.13098150786935858
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,43,0.9935779076551695,18.72074085281165,1.1872074085281168,0.6020719014235779,0.12118724604449632,0.14863901507894242
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,44,0.9938734036923542,18.85213657216544,1.1885213657216545,0.4560351856714438,0.12366362378130008,0.11753751250563571
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,45,0.992934547936089,18.79052094158342,1.1879052094158342,0.7947160071342604,0.12256228663237334,0.11058852847834426
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,46,0.9935779076551695,18.720740852811662,1.187207408528117,0.5623674255169124,0.11568829061595581,0.13645777883522128
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,47,0.9946826167002272,18.809134358325487,1.1880913435832547,0.6287437718881536,0.14360830323668605,0.147971468823043
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,48,0.9937462073665175,18.7222441294388,1.187222441294388,0.6569597556009974,0.12205428184619728,0.13361673382951084
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,49,0.9937462073665175,18.7222441294388,1.187222441294388,0.5209693461703883,0.13953073602822463,0.13361673382951084
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,50,0.9935779076551696,18.720740852811655,1.1872074085281163,0.6423066522444565,0.11596081767962617,0.14085368550738173
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,51,0.9935779076551698,18.72074085281165,1.1872074085281168,0.5503607870468793,0.1246599879522689,0.12524019920951499
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,52,0.9937462073665178,18.722244129438803,1.1872224412943881,0.5116087785191348,0.123841444058869,0.13361673382951084
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,53,0.9937462073665178,18.7222441294388,1.187222441294388,0.508916267322576,0.12423029931977089,0.13098150786935858
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,54,0.9938973273256769,18.849391748133694,1.188493917481337,0.526505617977528,0.12377792619896691,0.13260221533488686
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,55,0.9946522675952234,18.835176702181737,1.1883517670218173,0.5257616889677369,0.117473943023885,0.12640119820874154
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,56,0.993746207366518,18.7222441294388,1.187222441294388,0.5145942006750537,0.1329644415640679,0.13098150786935858
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,57,0.993746207366518,18.7222441294388,1.187222441294388,0.5141153872643928,0.1329644415640679,0.13245310737800262
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,58,0.993873403692354,18.852136572165442,1.1885213657216547,0.5092188599577762,0.13084545878479192,0.11753751250563571
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,59,0.9938734036923542,18.85213657216544,1.1885213657216545,0.4816792431397368,0.1260370803749464,0.11432269259918483
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,60,0.9937462073665178,18.7222441294388,1.187222441294388,0.52249247129697,0.13953073602822463,0.13098150786935858
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,61,0.9935779076551696,18.720740852811655,1.1872074085281163,0.6288895232657722,0.1089720790985239,0.12768416371038052
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,62,0.993873403692354,18.852136572165442,1.1885213657216545,0.5291739161919002,0.1200394738928851,0.11443203534755857
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,63,0.9935779076551695,18.72074085281166,1.1872074085281168,0.5992066118257541,0.12413782556610943,0.11677249277055782
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,64,0.9929345479360889,18.79052094158342,1.1879052094158342,0.7781591209868788,0.11819157911623235,0.11090395376075494
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,65,0.9935779076551697,18.72074085281166,1.1872074085281163,0.648749574984465,0.12413782556610943,0.14085368550738173
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,66,0.9935779076551695,18.72074085281165,1.1872074085281168,0.5983324420901037,0.12331725163957019,0.1163393615041034
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,67,0.9938883919463162,18.843598235630886,1.188435982356309,0.5244788116045224,0.12561134779203798,0.12959873718588738
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,68,0.9935779076551698,18.72074085281165,1.1872074085281168,0.6615079503553524,0.12118724604449632,0.1395626399546106
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,69,0.9935779076551698,18.72074085281165,1.1872074085281168,0.5480951618175638,0.12383716797101635,0.1359480430172493
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,70,0.9946522675952234,18.835176702181744,1.1883517670218173,0.523757139197396,0.11751842419745623,0.12640119820874154
digits,SOM_12x12_RECT_planar,12x12,RECT_planar,71,0.9938734036923542,18.85213657216544,1.1885213657216545,0.47218266308228346,0.1260370803749464,0.11753751250563571
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,42,0.9992326563486323,20.4513504248794,1.204513504248794,0.5701470446849827,0.09244422200452135,0.10413018832117932
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,43,0.9993356062697051,20.448393664711777,1.2044839366471176,0.8546334843766673,0.09177179975443071,0.09520892090678884
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,44,0.999333820445409,20.44499793031179,1.2044499793031176,0.6851696883132815,0.10172058268049501,0.09915242376128997
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,45,0.9992036120452428,20.374537304666575,1.2037453730466656,0.6322930800542741,0.08382747901132856,0.10158819876794034
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,46,0.9993361951607924,20.453145554892373,1.2045314555489235,0.674052048676707,0.08913679898398277,0.07396193919609545
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,47,0.9993197166916321,20.445668709269988,1.2044566870926998,0.8810648562509551,0.08967129045474521,0.08937648371843106
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,48,0.9993031909593861,20.44438705993075,1.204443870599308,0.8748857212990022,0.07628208856456838,0.08545189249295511
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,49,0.9992962474674725,20.44121590858092,1.2044121590858092,0.8933926056824143,0.08899886356620869,0.08448905068552846
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,50,0.9992472066885592,20.448136568452334,1.2044813656845237,0.7967338919306048,0.11043729413597109,0.09828060577962447
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,51,0.9993360440802523,20.451638834710856,1.2045163883471086,0.6283145777584336,0.11799477749613922,0.11176077319592301
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,52,0.9993317088580005,20.447125743411306,1.2044712574341128,0.6609990150867077,0.08439744301379806,0.07900885444652209
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,53,0.9993361951607923,20.453145554892373,1.2045314555489235,0.6358150678853491,0.08913679898398277,0.07214731568009645
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,54,0.9993724557689563,20.465589111485695,1.204655891114857,0.889102175695148,0.09055250180195544,0.09042099145907022
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,55,0.9994007122573236,20.408496655826617,1.204084966558266,0.679076281472721,0.07262508776618032,0.07904602834552606
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,56,0.9993164481265601,20.445760484387137,1.2044576048438713,0.5123404237761353,0.08630212259435416,0.08491445267568386
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,57,0.9993042940629843,20.44009085330871,1.2044009085330871,0.5313081135753311,0.10022736634582811,0.09455129254608223
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,58,0.9993377367429873,20.44903297946075,1.2044903297946075,0.8302224208310626,0.10284507188051398,0.09038980973327011
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,59,0.9992639236203664,20.43906853359993,1.2043906853359991,0.8391147059252307,0.09346245433015657,0.07625963292686931
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,60,0.9993365845721152,20.44822802856979,1.2044822802856978,0.819443101654565,0.10009362248372422,0.09474203199921792
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,61,0.9992376124580516,20.450189864674666,1.2045018986467466,0.6024431829742213,0.09631786421543294,0.09997496694642473
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,62,0.9993860332861961,20.4804360355375,1.2048043603553746,0.9165524661272225,0.12892252678657148,0.11181194358166166
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,63,0.9993031909593859,20.444387059930754,1.204443870599308,0.8246812323746154,0.07578455841372876,0.07987927676926643
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,64,0.9994080747765615,20.46119247399242,1.2046119247399243,0.885106824131109,0.08351222999180472,0.08119801044116888
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,65,0.9992962474674725,20.44121590858092,1.2044121590858092,0.8362865605988046,0.09161046037548434,0.08799307042592021
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,66,0.9993356062697051,20.448393664711777,1.2044839366471176,0.8670454778250669,0.09177179975443071,0.09075728991486992
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,67,0.999345528446529,20.462348920655245,1.2046234892065526,0.6352284866468842,0.08506728158792469,0.08440068031154886
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,68,0.9992661848187843,20.453107484621817,1.2045310748462181,0.8270726272227023,0.09892991425235215,0.09822775673941203
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,69,0.9993455284465288,20.462348920655238,1.2046234892065524,0.6465126796471071,0.09003555869660936,0.09250931566794465
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,70,0.9993280565809026,20.446555345724708,1.204465553457247,0.6494851754483041,0.09629328327198299,0.1046343935844466
digits,SOM_12x12_RECT_toroid,12x12,RECT_toroid,71,0.9992487095417191,20.450384378123402,1.2045038437812343,0.6279516776889682,0.09335300085180112,0.09865877116048227
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,42,0.9960839768430176,19.02476462537254,1.1902476462537255,0.6235667195193191,0.11994449833728713,0.11084369819469898
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,43,0.9960839768430179,19.02476462537254,1.1902476462537253,0.6235667195193191,0.11994449833728713,0.11084369819469898
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,44,0.9960882673831851,19.025390741751806,1.1902539074175182,0.669848410015312,0.1076694258477849,0.10293411236786927
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,45,0.9960839768430176,19.02476462537254,1.1902476462537255,0.6409728541939493,0.11994449833728713,0.11218797492254365
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,46,0.9958725162635538,19.109792420822366,1.1910979242082236,0.8353941013481694,0.07976810578913111,0.07710532978391352
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,47,0.9960839768430179,19.02476462537254,1.1902476462537255,0.6791952196151877,0.11994449833728713,0.11088924748577109
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,48,0.9960839768430179,19.02476462537254,1.1902476462537253,0.6791952196151877,0.11994449833728713,0.11088924748577109
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,49,0.9960839768430179,19.02476462537254,1.1902476462537253,0.6522135087275487,0.10973186230973271,0.11084369819469898
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,50,0.9953807707825584,19.02134707327307,1.1902134707327312,0.4861974348988082,0.07047413746633707,0.07587281280499915
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,51,0.9965897212546693,19.114438471706027,1.1911443847170602,0.7810154516703803,0.07858565145668014,0.08567720279108065
digits,SOM_15x15_RECT_planar,15x15,RECT_planar,52,0.9966014351660073,19.105207745311652,1.1910520774531166,0.7299890656729074,0.09594186083375558,0.08741218523831575
